Procure WholeSale Price,Qty Interval,Procure Category 1,Procure Category 2,Procure Category 3,Procure Category 4,Procure Category 5,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,,,,,,,golden-state-gift-set-candle-soap-bath-salt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8578.jpg?v=1578101090,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,golden-state-gift-set-candle-soap-bath-salt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8554.jpg?v=1578101090,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,golden-state-gift-set-candle-soap-bath-salt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8580.jpg?v=1578101090,8,,,,,,,,,,,,,,,,,,,,,,,,
$26.00,12,Home Fragrance / Candles,Gifts / Gift Bundles & Boxes,Please Select,,,trailblazer-set,Trailblazer Set,"<p><span data-contrast=""none"">In celebration of the women who forged a path, we created our Trailblazer Set. The perfect gift for the torchbearers in your life.</span><span data-ccp-props='{""201341983"":1,""335559739"":160,""335559740"":315}'> Includes three 2oz. soy candles.</span></p>
<ul>
<li>
<b><span data-contrast=""none"">Trailblazer Pioneer:</span></b><span data-contrast=""none""> Reminiscent of coasts and campfires, this set pairs our Musk and Earth candle flights with ethically sourced palo santo and sage.</span><span data-ccp-props='{""201341983"":1,""335559685"":720,""335559739"":160,""335559740"":315}'> </span>
</li>
<ul>
<li data-aria-level=""1"" data-aria-posinset=""8"" data-listid=""7"" data-font=""Calibri"" data-leveltext=""-"">
<span data-contrast=""none"">Sage &amp; Palo Santo smudges with a Musk or Earth Flight</span><span data-ccp-props='{""201341983"":1,""335559685"":1800,""335559739"":160,""335559740"":315}'> </span>
</li>
</ul>
</ul>
<ul>
<li>
<em>New!</em><b><span data-contrast=""none""> Trailblazer Groundbreaker:</span></b><span data-contrast=""none"">Hint of tropical vanilla forests, this set pairs our Fresh and Floral candle flights with ethically sourced sage with Mullein flower blooms.</span><span data-ccp-props='{""201341983"":1,""335559685"":720,""335559739"":160,""335559740"":315}'> </span>
</li>
<ul>
<li data-aria-level=""1"" data-aria-posinset=""8"" data-listid=""7"" data-font=""Calibri"" data-leveltext=""-"">
<span data-contrast=""none"">Sage and Flower smudge with a Fresh or Floral Flight</span><span data-ccp-props='{""201341983"":1,""335559685"":1800,""335559739"":160,""335559740"":315}'> </span>
</li>
</ul>
</ul>
<p> </p>
<ul></ul>",MADE by DWC,,Gift Sets,"Candle, Father's Day, Gift Sets, procure",TRUE,Scent,Pioneer - Earth,,,,,05TPEA - 1001,42.52428469,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_4_1a97591c-a9a2-451c-a50d-ca1ba071275d.png?v=1652391215,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1080.jpg?v=1652391215,oz,,,,,active
,,,,,,,trailblazer-set,,,,,,,,,Pioneer - Musk,,,,,05TPMU - 1000,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1070.jpg?v=1652391215,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1070.jpg?v=1652391215,lb,,,,,
,,,,,,,trailblazer-set,,,,,,,,,Groundbreaker - Fresh,,,,,05TGFL - 1003,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1080.jpg?v=1652391215,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_4_1a97591c-a9a2-451c-a50d-ca1ba071275d.png?v=1652391215,lb,,,,,
,,,,,,,trailblazer-set,,,,,,,,,Groundbreaker - Floral,,,,,05TGFL - 1002,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_1_9e4bd5c1-d52b-4b61-a697-f2071c47f619.png?v=1648827705,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_1_9e4bd5c1-d52b-4b61-a697-f2071c47f619.png?v=1648827705,lb,,,,,
,,,,,,,trailblazer-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_3_c748e09b-8689-4d66-a6fe-390dc94f339b.png?v=1648827715,5,,,,,,,,,,,,,,,,,,,,,,,,
$24.00,12,Home Fragrance / Candles,Gifts / Gift Bundles & Boxes,Please Select,,,create-a-candle-case-packs,Create-A-Candle Case Packs,"<p>Make your own candle creations using our kit that comes with everything you need, including:</p>
<ul>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Three 5oz pre-wicked vessels</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">16oz of all-natural soy wax</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fragrance oil</span></li>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">White Sage &amp; Lavender - <strong data-mce-fragment=""1"">NEW</strong></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Night Blooming Jasmine - <strong data-mce-fragment=""1"">NEW</strong></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">CAC Assorted Case 6ea scent (SL + NJ) - <strong>NEW</strong></span></li>
</ul>
</ul>
</ul>",MADE by DWC,,Candle,"Candle, Gift Sets, Gratitude Gifting, MADEBrand, procure, Wholesale, wholesale-only",TRUE,Scents,Night Blooming Jasmine Case,,,,,01CC NJ - 0007C,16329.32532,,continue,manual,576,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8639_0d9949dd-c4b4-4a6b-95cc-75ed9ddb18d1.jpg?v=1599021602,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8639_0d9949dd-c4b4-4a6b-95cc-75ed9ddb18d1.jpg?v=1599021602,lb,,,,,active
,,,,,,,create-a-candle-case-packs,,,,,,,,,White Sage & Lavender Case,,,,,01CC SL - 0008C,16329.32532,,continue,manual,576,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8649.jpg?v=1599021602,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8639_0d9949dd-c4b4-4a6b-95cc-75ed9ddb18d1.jpg?v=1599021602,lb,,,,,
,,,,,,,create-a-candle-case-packs,,,,,,,,,CAC Asst Case (NJ + SL),,,,,01CC AC - 0009C,16329.32532,,continue,manual,576,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8639_0d9949dd-c4b4-4a6b-95cc-75ed9ddb18d1.jpg?v=1599021602,lb,,,,,
$45.00,12,Home Fragrance / Candles,Gifts / Gift Bundles & Boxes,Please Select,,,la-love-gift-set,LA LOVE Gift Set,"<p><strong></strong>Buy 3 and get one free!</p>
<p>From the city to the canyons, from the coast to the dessert, it's all love in LA.</p>
<p><b></b><span style=""font-weight: 400;"">As a show of support for our Angelino family, that has to stay safe at home for a couple more weeks, we’ve launched a special kit featuring our favorite LA Original candles, so you can bring the outside in!</span></p>
<p><span style=""font-weight: 400;"">In collaboration with the Mayor's Fund of Los Angeles and the Mayor's Office of Economic Development, LA Original was developed to celebrate Los Angeles as the creative capital of the world. Our exclusive LA Original candles feature four unique scents that celebrate the geographic diversity and beauty of this great city:</span></p>
<p><b><i>This gift set includes:</i></b></p>
<ul>
<li>Canyon Sage: A calming fragrance of desert cactus flowers and sage nestled in warm hints of citrus.</li>
<li>Coastal Breath: The essence of salty ocean dew and soft floral hints of Jasmine.</li>
<li>City Lights: A mosaic of patchouli, oak harvest tobacco, and wildflowers.</li>
<li><span style=""font-weight: 400;"">Desert Bloom: <meta charset=""utf-8""> <span data-mce-fragment=""1"">This palette of wildflowers, lavender, and musk is reminiscent of your favorite desert day trip during a late spring super bloom.</span></span></li>
</ul>
<p><strong>Fresh new look coming soon</strong></p>
<p> </p>",MADE by DWC,,Candle,procure,TRUE,Title,Default Title,,,,,05LOLK - 06PL,0,shopify,continue,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_0009_d3af1ada-1639-4d62-84fa-0abdc38753bf.jpg?v=1636567944,1,,FALSE,,,,,,,,,,,,,,,,,lb,,,,,active
,,,,,,,la-love-gift-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_0010.jpg?v=1636567944,2,,,,,,,,,,,,,,,,,,,,,,,,
$9.00,12,Food & Beverage / Coffee,Please Select,Please Select,,,single-origin-certified-organic-coffee,Organic Coffee,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><meta charset=""utf-8""> <span>Enjoy MADE by DWC’s organic coffee from the warmth of your own home.</span></span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Uganda Roast Coffee is a certified-organic, light roast made in small batches by our partners in Seattle, Washington.<br></span>      Notes of Plum, Red Berry &amp; Caramel</p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">Papua New Guinea Roast Coffee is a certified-organic, medium-dark blend that has been roasted and ground in small batches by our partners in Seattle, Washington. <br></span><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">      Notes of Cedar, Spice &amp; Citrus</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Size: 12oz Bag, Ground</span></p>",MADE by DWC,,Coffee,procure,TRUE,Roast,Uganda,,,,,07PCLU - 0001,0,shopify,deny,manual,18,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5325.jpg?v=1663276585,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5306_93f88e45-bfc3-4ec9-9897-195f411d7f96.jpg?v=1663276585,lb,,,,,active
,,,,,,,single-origin-certified-organic-coffee,,,,,,,,,Papa New Guinea,,,,,07PCMP - 0002,0,shopify,deny,manual,18,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5306_93f88e45-bfc3-4ec9-9897-195f411d7f96.jpg?v=1663276585,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5322_0bd0d67e-da2a-4ce3-bc9f-7862e7856b8a.jpg?v=1663276585,lb,,,,,
,,,,,,,single-origin-certified-organic-coffee,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5322_0bd0d67e-da2a-4ce3-bc9f-7862e7856b8a.jpg?v=1663276585,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,single-origin-certified-organic-coffee,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP8017_791a40de-74b6-4876-ac94-7916a7e9b950.jpg?v=1634756568,4,,,,,,,,,,,,,,,,,,,,,,,,
$19.00,12,Home Fragrance / Candles,Food & Beverage / Coffee,Gifts / Gift Bundles & Boxes,,,copy-of-morning-fog-gift-set,Morning Fog Gift Set Case Pack,"<p>1 Case Pack comes with 12 gift sets. </p>
<p><meta charset=""utf-8""><span data-contrast=""auto"">Create the perfect vibe for a focused morning with our Morning Fog gift set. It includes (1) 12oz. bag of our </span><i><span data-contrast=""auto"">organic, single-origin coffee</span></i><span data-contrast=""auto""> and our </span><i><span data-contrast=""auto"">special edition </span></i><span data-contrast=""auto"">Maliboo Canyon candle that is </span><i><span data-contrast=""auto"">espresso-scented </span></i><span data-contrast=""auto"">and poured into a tin</span><span data-contrast=""auto"">. It arrives in a box, ready to gift.</span><span data-ccp-props='{""201341983"":0,""335559739"":160,""335559740"":259}'> </span></p>
<ul>
<li data-aria-level=""1"" data-aria-posinset=""2"" data-listid=""12"" data-font=""Symbol"" data-leveltext=""""><span data-contrast=""auto"">Coffee offered in light and medium/dark roast</span></li>
<li data-aria-level=""1"" data-aria-posinset=""1"" data-listid=""12"" data-font=""Symbol"" data-leveltext="""">
<span data-contrast=""auto"">Candle is 6oz, soy wax, cotton wick</span><span data-ccp-props='{""134233279"":true,""201341983"":0,""335551550"":1,""335551620"":1,""335559685"":720,""335559737"":0,""335559739"":160,""335559740"":259,""335559991"":360}'> </span>
</li>
<li data-aria-level=""1"" data-aria-posinset=""2"" data-listid=""12"" data-font=""Symbol"" data-leveltext="""">
<span data-contrast=""auto"">Maliboo Canyon was a special edition scent that sold out last fall. It features notes of Espresso, Vanilla, &amp; Oak.</span><span data-ccp-props='{""134233279"":true,""201341983"":0,""335551550"":1,""335551620"":1,""335559685"":720,""335559737"":0,""335559739"":160,""335559740"":259,""335559991"":360}'> </span>
</li>
</ul>",MADE by DWC,,Coffee,"Gratitude Gifting, MADEBrand, procure, Wholesale, wholesale-only",TRUE,Coffee Roast,Uganda Light Roast,,,,,05MFMU-0002C,15875.73295,shopify,deny,manual,456,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5435_d7f94f94-761e-432e-bb91-cba9e08a8046.jpg?v=1634683897,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5437_b97ceabc-8bf3-4600-ad4e-910de506685c.jpg?v=1634683897,lb,,,,,active
,,,,,,,copy-of-morning-fog-gift-set,,,,,,,,,Papa New Guinea Medium/Dark Roast,,,,,05MFMP-0001C,15875.73295,shopify,deny,manual,456,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5437_b97ceabc-8bf3-4600-ad4e-910de506685c.jpg?v=1634683897,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5435_d7f94f94-761e-432e-bb91-cba9e08a8046.jpg?v=1634683897,lb,,,,,
,,,,,,,copy-of-morning-fog-gift-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5443_91ca0c84-3d44-4492-9687-f3f35d26047d.jpg?v=1633651486,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,copy-of-morning-fog-gift-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5444_a77c6a1e-5c33-427d-8fed-2b622cc50d81.jpg?v=1633651486,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,copy-of-morning-fog-gift-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_1800_e2d230a4-a1fb-4738-9c6c-0a18dca10b73.jpg?v=1633651486,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,copy-of-morning-fog-gift-set,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_1784_e7632af9-0311-419e-893e-6df8bffcc973.jpg?v=1633651486,6,,,,,,,,,,,,,,,,,,,,,,,,
$25.00,12,Home Fragrance / Candles,Please Select,Please Select,,,xca-x-made-by-dwc,XCA x MADE by DWC Artisan Candle,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><b data-mce-fragment=""1""><span data-mce-fragment=""1"" data-contrast=""auto"">Enjoy our new Limited-Edition Holiday Candle in Collaboration with XCA! </span></b><span data-mce-fragment=""1"" data-contrast=""auto"">These ceramic vessels are custom designed for MADE by DWC by a local woman-owned business, <a href=""https://xcahome.wordpress.com/"" target=""_blank"" rel=""noopener noreferrer"">XCA ceramics</a>. These are the perfect eco-friendly gift to be re-purposed as planters, pencil holders, and much more after burning!</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1""><span data-mce-fragment=""1"" data-contrast=""auto"">Variants: </span></b><span data-mce-fragment=""1"" data-ccp-props='{""201341983"":0,""335559739"":160,""335559740"":259}'> </span></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"" data-leveltext="""" data-font=""Symbol"" data-listid=""5"" data-aria-posinset=""1"" data-aria-level=""1"">
<span data-mce-fragment=""1"" data-contrast=""auto"">White Ceramic – Joshua Tea</span><span data-mce-fragment=""1"" data-ccp-props='{""134233279"":true,""201341983"":0,""335559739"":160,""335559740"":259}'> Scent (<em>Notes of Black Tea, Orange &amp; Bergamot</em>)</span>
</li>
<li data-mce-fragment=""1"" data-leveltext="""" data-font=""Symbol"" data-listid=""5"" data-aria-posinset=""2"" data-aria-level=""1"">
<span data-mce-fragment=""1"" data-contrast=""auto"">Black Ceramic – Santa Cruise</span><span data-mce-fragment=""1"" data-ccp-props='{""134233279"":true,""201341983"":0,""335559739"":160,""335559740"":259}'> Scent (<em>Notes of Eucalyptus, Vetiver &amp; Sandalwood</em>)</span>
</li>
<li data-mce-fragment=""1"" data-leveltext="""" data-font=""Symbol"" data-listid=""5"" data-aria-posinset=""3"" data-aria-level=""1"">
<span data-mce-fragment=""1"" data-contrast=""auto"">Terra Cotta Ceramic – Mojave Dessert</span><span data-mce-fragment=""1"" data-ccp-props='{""134233279"":true,""201341983"":0,""335559739"":160,""335559740"":259}'> Scent (<em>Notes of Patchouli, Amber &amp; Cedar</em>)</span>
</li>
</ul>",MADE by DWC,,Candle,procure,TRUE,Style,Terra Cotta Ceramic- Mojave Dessert Scent,,,,,Mojave Dessert: 01XCMD–0002,0,shopify,deny,manual,50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_1155_3c29eef4-c603-424d-8a5c-5dfdb303aecb.jpg?v=1638377475,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_1155_3c29eef4-c603-424d-8a5c-5dfdb303aecb.jpg?v=1638377475,lb,,,,,active
,,,,,,,xca-x-made-by-dwc,,,,,,,,,Black Ceramic- Santa Cruise Scent,,,,,Santa Cruise: 01XCSC-0003,0,shopify,deny,manual,50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5388.jpg?v=1638377475,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5392.jpg?v=1638377475,lb,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,White Ceramic- Joshua Tea Scent,,,,,Joshua Tea: 01XCJT–0001,0,shopify,deny,manual,50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5384.jpg?v=1638377475,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5400.jpg?v=1638377475,lb,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5386.jpg?v=1638377475,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5392.jpg?v=1638377475,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5389.jpg?v=1638377475,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5391.jpg?v=1638377475,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5400.jpg?v=1638377475,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5394.jpg?v=1638377475,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5397.jpg?v=1638377475,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_1099.jpg?v=1638377475,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5406.jpg?v=1638377482,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5408.jpg?v=1638377482,13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,xca-x-made-by-dwc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/IMG_5405.jpg?v=1638377482,14,,,,,,,,,,,,,,,,,,,,,,,,
$26.00,12,Please Select,Please Select,Please Select,,,trailblazer-set-new,Trailblazer Set,"<p><span data-contrast=""none"">In celebration of the women who forged a path, we created our Trailblazer Set. The perfect gift for the torchbearers in your life.</span><span data-ccp-props='{""201341983"":1,""335559739"":160,""335559740"":315}'> Includes three 2oz. soy candles.</span></p>
<ul>
<li>
<b><span data-contrast=""none"">Trailblazer Pioneer:</span></b><span data-contrast=""none""> Reminiscent of coasts and campfires, this set pairs our Musk and Earth candle flights with ethically sourced palo santo and sage.</span><span data-ccp-props='{""201341983"":1,""335559685"":720,""335559739"":160,""335559740"":315}'> </span>
</li>
<ul>
<li data-leveltext=""-"" data-font=""Calibri"" data-listid=""7"" data-aria-posinset=""8"" data-aria-level=""1"">
<span data-contrast=""none"">Sage &amp; Palo Santo smudges with a Musk or Earth Flight</span><span data-ccp-props='{""201341983"":1,""335559685"":1800,""335559739"":160,""335559740"":315}'> </span>
</li>
</ul>
</ul>
<ul>
<li>
<em>New!</em><b><span data-contrast=""none""> Trailblazer Groundbreaker: </span></b><span data-contrast=""none"">Hint of tropical vanilla forests, this set pairs our Fresh and Floral candle flights with ethically sourced sage with Mullein flower blooms.</span><span data-ccp-props='{""201341983"":1,""335559685"":720,""335559739"":160,""335559740"":315}'> </span>
</li>
<ul>
<li data-leveltext=""-"" data-font=""Calibri"" data-listid=""7"" data-aria-posinset=""8"" data-aria-level=""1"">
<span data-contrast=""none"">Sage and Flower smudge with a Fresh or Floral Flight</span><span data-ccp-props='{""201341983"":1,""335559685"":1800,""335559739"":160,""335559740"":315}'> </span>
</li>
</ul>
</ul>
<p> </p>
<ul></ul>",MADE by DWC,,Gift Sets,"Candle, Father's Day, Gift Sets, procure",TRUE,Scent,Groundbreaker - Fresh,,,,,05TGFR - 1002,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1080_09191aee-f481-4c03-8e17-130c29785b47.jpg?v=1652391283,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_4.png?v=1652391283,lb,,,,,active
,,,,,,,trailblazer-set-new,,,,,,,,,Groundbreaker - Floral,,,,,05TGFR - 1003,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_4.png?v=1652391283,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_1.png?v=1652391283,lb,,,,,
,,,,,,,trailblazer-set-new,,,,,,,,,Pioneer - Earth,,,,,05TPEA - 1001,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_1.png?v=1652391283,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1080_09191aee-f481-4c03-8e17-130c29785b47.jpg?v=1652391283,lb,,,,,
,,,,,,,trailblazer-set-new,,,,,,,,,Pioneer - Musk,,,,,05TPMU - 1000,680.388555,shopify,continue,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1070_5cdd1180-1c61-4d40-b67f-757145a8d405.jpg?v=1652391283,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/NTP1070_5cdd1180-1c61-4d40-b67f-757145a8d405.jpg?v=1652391283,lb,,,,,
,,,,,,,trailblazer-set-new,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0896/7244/products/newproduct_4x5in_3.png?v=1648827479,5,,,,,,,,,,,,,,,,,,,,,,,,